Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Deutsche Bank,PyNews API,https://www.reuters.com/article/deutsche-bank-wealth-idUSL5N2OI39B,MOVES-Deutsche Bank hires five senior wealth managers from UBS - Reuters,"Deutsche Bank has hired a team of five wealth managers from UBS, as it seeks to build out its Swiss-based private banking business for wealthy British and Northern European customers.","By Reuters StaffZURICH, July 6 (Reuters) - Deutsche Bank has hired a team of five wealth managers from UBS, as it seeks to build out its Swiss-based private banking business for wealthy British and… [+995 chars]",neutral,0.1,0.9,0.0,neutral,0.03,0.97,0.0,True,English,,,2021-06-30,reuters.com,
Deutsche Bank,PyNews API,https://www.reuters.com/business/deutsche-bank-launches-indexes-track-21-emerging-market-currencies-2021-07-06/,Deutsche Bank launches indexes to track 21 emerging market currencies - Reuters,"German lender Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> said on Tuesday it launched a new set of foreign exchange (FX) indexes to track 21 emerging market (EM) currencies, indicating a growing relevance …","German lender Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> said on Tuesday it launched a new set of foreign exchange (FX) indexes to track 21 emerging market (EM) currencies, indicating a growing relevance …",neutral,0.0,1.0,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-06-30,reuters.com,
Deutsche Bank,PyNews API,https://www.reuters.com/business/moves-deutsche-bank-hires-five-senior-wealth-managers-ubs-2021-07-06/,MOVES Deutsche Bank hires five senior wealth managers from UBS - Reuters,"Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired a team of five wealth managers from UBS <a href="""" target=""_blank"">(UBSG.S)</a>, as it seeks to build out its S…","Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired a team of five wealth managers from UBS <a href="""" target=""_blank"">(UBSG.S)</a>, as it seeks to build out its S…",neutral,0.17,0.82,0.01,neutral,0.22,0.77,0.01,True,English,,,2021-06-30,reuters.com,
Deutsche Bank,PyNews API,https://www.reuters.com/business/deutsche-bank-hires-goldmans-jeffrey-wong-hk-banking-role-2021-07-07/,Deutsche Bank hires Goldman's Jeffrey Wong for HK banking role - Reuters,"Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired Jeffrey Wong from Goldman Sachs <a href="""" target=""_blank"">(GS.N)</a> to be the bank's head of Hong Kong investme…","Deutsche Bank <a href="""" target=""_blank"">(DBKGn.DE)</a> has hired Jeffrey Wong from Goldman Sachs <a href="""" target=""_blank"">(GS.N)</a> to be the bank's head of Hong Kong investme…",neutral,0.01,0.98,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-06-30,reuters.com,
Deutsche Bank,Bing API,https://www.euromoney.com/article/28q4spyuwk0nyi05i5l35/foreign-exchange/fx-survey-2021-fast-forward-to-the-future,FX Survey 2021: Fast forward to the future,"UBS is again ranked second and Deutsche Bank moves up the ranking from fourth last year to third in 2021. The overall top six is completed by fourth-ranked XTX Markets, which falls one place from last year, Citi, which maintains last year’s fifth ...","UBS is again ranked second and Deutsche Bank moves up the ranking from fourth last year to third in 2021. The overall top six is completed by fourth-ranked XTX Markets, which falls one place from last year, Citi, which maintains last year’s fifth ...",neutral,0.01,0.98,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-07-07,euromoney.com,
Deutsche Bank,Bing API,https://economictimes.indiatimes.com/industry/transportation/airlines-/-aviation/adani-to-raise-over-1-billion-to-refinance-mumbai-international-airport-debt/articleshow/84206824.cms,Adani to raise over $1 billion to refinance Mumbai International Airport debt,"Adani Airport Holdings, which will formally own a majority in MIAL, is now in talks with a global consortium of foreign lenders, including Standard Chartered Bank, Barclays, Deutsche and JP Morgan, to raise more than $1 billion in offshore loans.","Adani Airport Holdings, which will formally own a majority in MIAL, is now in talks with a global consortium of foreign lenders, including Standard Chartered Bank, Barclays, Deutsche and JP Morgan, to raise more than $1 billion in offshore loans.",neutral,0.01,0.57,0.42,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,economictimes.indiatimes.com,
Deutsche Bank,Bing API,https://www.msn.com/en-in/money/markets/the-sandp-500-will-tumble-as-much-as-10percent-in-the-summer-as-growth-peaks-deutsche-bank-predicts/ar-AALSrLR,"The S&P 500 will tumble as much as 10% in the summer as growth peaks, Deutsche Bank predicts","The S&P 500 is likely to drop as much as 10% in the summer as economic growth peaks and investors lose their nerve, Deutsche Bank has said. The benchmark US stock index has risen more than 15% so far this year. That has taken it to 4,344, already putting ...","The S&P 500 is likely to drop as much as 10% in the summer as economic growth peaks and investors lose their nerve, Deutsche Bank has said. The benchmark US stock index has risen more than 15% so far this year. That has taken it to 4,344, already putting ...",neutral,0.46,0.49,0.05,negative,0.02,0.0,0.98,True,English,,,2021-07-07,msn.com,
Deutsche Bank,Twitter API,Twitter,Former Deutsche  Bank  traders to appeal from prison sentences  spoofing,,Former Deutsche  Bank  traders to appeal from prison sentences  spoofing,negative,0.0,0.13,0.87,negative,0.0,0.13,0.87,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,Post Edited: FDIC as Receiver after the 2008 Financial Crisis – The Quietly Settled Deutsche Bank Legal Court Cases,,Post Edited: FDIC as Receiver after the 2008 Financial Crisis – The Quietly Settled Deutsche Bank Legal Court Cases,negative,0.0,0.04,0.96,negative,0.0,0.04,0.96,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,2018. Deutsche Bank published a report showing how Bitcoin’s price is inversely related to the Chicago Board of Exc…,,2018. Deutsche Bank published a report showing how Bitcoin’s price is inversely related to the Chicago Board of Exc…,neutral,0.04,0.93,0.03,neutral,0.04,0.93,0.03,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,AP Looking to grift a few more bucks so he can pay his Deutsche bank loan,,AP Looking to grift a few more bucks so he can pay his Deutsche bank loan,neutral,0.12,0.85,0.03,neutral,0.12,0.85,0.03,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,B52Malmet Remember he had the balls to turn around and sue Deutsche Bank!,,B52Malmet Remember he had the balls to turn around and sue Deutsche Bank!,neutral,0.02,0.88,0.1,neutral,0.02,0.88,0.1,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,Deutsche Bank hires Goldman's Jeffrey Wong for HK banking role  GoldmanSachs  Hiring  JeffreyWong  HongKong…,,Deutsche Bank hires Goldman's Jeffrey Wong for HK banking role  GoldmanSachs  Hiring  JeffreyWong  HongKong…,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,Very proud to see the Oracle team partnering with DeutscheBank as one of their strategic  cloud providers:,,Very proud to see the Oracle team partnering with DeutscheBank as one of their strategic  cloud providers:,positive,0.98,0.02,0.0,positive,0.98,0.02,0.0,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,Deutsche Bank culls Dublin workforce  via Finextra,,Deutsche Bank culls Dublin workforce  via Finextra,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,"The S&amp;amp;P 500 will tumble as much as 10% in the summer as growth peaks, Deutsche Bank predicts (via BIAUS)",,"The S&amp;amp;P 500 will tumble as much as 10% in the summer as growth peaks, Deutsche Bank predicts (via BIAUS)",neutral,0.44,0.54,0.02,neutral,0.44,0.54,0.02,True,English,,,2021-07-07,Unknown,
Deutsche Bank,Twitter API,Twitter,"G33KatWork Funny, I would have thought Deutsche Bank would have been  🇧🇲 , to be in line wh…",,"G33KatWork Funny, I would have thought Deutsche Bank would have been  🇧🇲 , to be in line wh…",positive,0.98,0.01,0.01,positive,0.98,0.01,0.01,True,English,,,2021-07-07,Unknown,
LCH SA,Bing API,https://www.ipe.com/news/lch-insight-moves-make-cleared-repo-accessible-to-more-schemes/10053839.article,"LCH, Insight moves make cleared repo accessible to more schemes",,"LCH, Insight moves make cleared repo accessible to more schemes",positive,0.69,0.29,0.02,positive,0.69,0.29,0.02,True,English,[],"['Insight moves', 'LCH', 'repo', 'schemes', 'Insight moves', 'LCH', 'repo', 'schemes']",2021-07-02,ipe.com,
Deutsche Boerse,Google API,https://www.funds-europe.com/news/deutsche-b-rse-buys-stake-in-digital-assets-platform,Deutsche Börse buys stake in digital assets platform,,Deutsche Börse buys stake in digital assets platform,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,"['Deutsche Börse', 'Deutsche Börse']","['Deutsche Börse', 'digital assets platform', 'stake', 'Deutsche Börse', 'digital assets platform', 'stake']",2021-06-30,funds-europe.com,
Deutsche Boerse,Google API,https://www.crowdfundinsider.com/2021/06/177293-deutsche-borse-buys-crypto-finance-ag/,Deutsche Börse Buys Crypto Finance AG,Deutsche Börse said it paid “a moderate three-digit CHF million range” for its equity stake. Crypto Finance is a Switzerland based digital asset platform that offers ...,Deutsche Börse said it paid “a moderate three-digit CHF million range” for its equity stake. Crypto Finance is a Switzerland based digital asset platform that offers ...,neutral,0.02,0.97,0.01,negative,0.01,0.29,0.7,True,English,"['Deutsche Börse', 'Crypto Finance AG', 'Deutsche Börse', 'Crypto Finance']","['Deutsche Börse Buys', 'Crypto Finance AG', 'moderate three-digit CHF million range', 'Switzerland based digital asset platform', 'Deutsche Börse', 'equity stake', 'Crypto Finance']",2021-06-30,crowdfundinsider.com,
Deutsche Boerse,Google API,https://thetokenizer.io/2021/06/30/deutsche-borse-group-acquires-crypto-finance-ag-to-extend-its-offering-for-digital-assets/,Deutsche Börse Group Acquires Crypto Finance AG to Extend ...,"Through the acquisition, Deutsche Börse further extends its offering for digital assets by providing a direct entry point for investments, including post-trade services ...","Through the acquisition, Deutsche Börse further extends its offering for digital assets by providing a direct entry point for investments, including post-trade services ...",neutral,0.01,0.98,0.01,neutral,0.01,0.99,0.0,True,English,"['Deutsche Börse Group', 'Crypto Finance AG', 'Deutsche Börse']","['Deutsche Börse Group', 'Crypto Finance AG', 'Deutsche Börse', 'direct entry point', 'digital assets', 'post-trade services', 'acquisition', 'offering', 'investments']",2021-06-30,thetokenizer.io,
Deutsche Boerse,Google API,https://www.thetradenews.com/deutsche-borse-rolls-out-real-time-fx-pricing-data-from-360t-platform/,Deutsche Börse rolls out real-time FX pricing data from 360T ...,"Real-time FX pricing data from Deutsche Börse's FX trading venue, 360T, will be rolled out to participants as part of plans to expand its data offering.","Real-time FX pricing data from Deutsche Börse's FX trading venue, 360T, will be rolled out to participants as part of plans to expand its data offering.",neutral,0.01,0.98,0.01,neutral,0.0,1.0,0.0,True,English,"['Deutsche Börse', 'Deutsche Börse', '360T']","['real-time FX pricing data', 'Deutsche Börse', '360T', 'Real-time FX pricing data', 'FX trading venue', 'Deutsche Börse', 'data offering', '360T', 'participants', 'plans']",2021-07-01,thetradenews.com,
Deutsche Boerse,Google API,https://www.financemagnates.com/institutional-forex/deutsche-borse-reports-a-surge-in-demand-for-xetra-gold-during-h1-2021/,Deutsche Börse Reports a Surge in Demand for Xetra-Gold during H1 2021,"Deutsche Börse, a leading German marketplace organizer, announced today that the demand for Xetra-Gold, issued by Deutsche Börse Commodities GmbH, ...","Deutsche Börse, a leading German marketplace organizer, announced today that the demand for Xetra-Gold, issued by Deutsche Börse Commodities GmbH, ...",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,"['Deutsche Börse', 'Deutsche Börse', 'Deutsche Börse Commodities GmbH']","['Deutsche Börse', 'Surge', 'Demand', 'Xetra-Gold', 'H1', 'Deutsche Börse Commodities GmbH', 'leading German marketplace organizer', 'demand', 'Xetra-Gold']",2021-07-05,financemagnates.com,
Deutsche Boerse,Google API,https://www.globalbankingandfinance.com/deutsche-boerse-to-buy-swiss-fintech-crypto-finance/,Deutsche Boerse to buy Swiss fintech Crypto Finance,FRANKFURT (Reuters) – German stock exchange operator Deutsche Boerse said on Tuesday that it was buying a two-thirds stake in Swiss fintech Crypto ...,FRANKFURT (Reuters) – German stock exchange operator Deutsche Boerse said on Tuesday that it was buying a two-thirds stake in Swiss fintech Crypto ...,neutral,0.14,0.81,0.05,neutral,0.01,0.98,0.01,True,English,"['Deutsche Boerse', 'Crypto Finance', 'Reuters', 'Deutsche Boerse', 'Crypto']","['Swiss fintech Crypto Finance', 'Deutsche Boerse', 'German stock exchange operator', 'Swiss fintech Crypto', 'Deutsche Boerse', 'two-thirds stake', 'FRANKFURT', 'Reuters', 'Tuesday']",2021-07-01,globalbankingandfinance.com,
