Searchword,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
HSBC,Google API,https://www.lawyer-monthly.com/2021/06/huawei-lawyers-say-hsbc-emails-debunk-us-extradition-claim/,Huawei Lawyers Say HSBC Emails Debunk US Extradition ...,,Huawei Lawyers Say HSBC Emails Debunk US Extradition ...,neutral,0.01,0.98,0.01,neutral,0.01,0.98,0.01,True,English,,,2021-07-01,lawyer-monthly.com,HSBC
HSBC,Google API,https://www.aljazeera.com/economy/2021/6/30/hsbc-emails-disprove-us-basis-for-extradition-huawei-cfo-says,"HSBC emails disprove US basis for extradition, Huawei CFO says","At least two senior HSBC leaders were aware of connections between Huawei and its Iranian subsidiary, CFO's lawyers say. Huawei Technologies CFO Meng ...","At least two senior HSBC leaders were aware of connections between Huawei and its Iranian subsidiary, CFO's lawyers say. Huawei Technologies CFO Meng ...",neutral,0.0,0.99,0.01,neutral,0.02,0.92,0.06,True,English,,,2021-07-01,aljazeera.com,HSBC
HSBC,Google API,https://www.wionews.com/technology/huawei-cfo-says-hsbc-emails-disprove-basis-for-us-extradition-claim-394874,Huawei CFO says HSBC emails disprove basis for US extradition claim,Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they ...,Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they ...,neutral,0.0,0.99,0.01,negative,0.01,0.36,0.63,True,English,,,2021-07-01,wionews.com,HSBC
HSBC,Google API,https://www.bbc.com/news/world-us-canada-57673027,HSBC documents revealed in Huawei extradition battle,,HSBC documents revealed in Huawei extradition battle,negative,0.0,0.04,0.96,negative,0.0,0.04,0.96,True,English,,,2021-07-01,bbc.com,HSBC
HSBC,Google API,https://www.reuters.com/business/sustainable-business/hsbc-fund-arm-backs-former-rosenberg-equities-ceo-esg-start-up-2021-07-01/,HSBC fund arm backs former Rosenberg Equities CEO in ...,"LONDON, July 1 (Reuters) - HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led ...","LONDON, July 1 (Reuters) - HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led ...",neutral,0.0,1.0,0.0,neutral,0.01,0.98,0.01,True,English,,,2021-07-02,reuters.com,HSBC
HSBC,Google API,https://www.efinancialcareers.com/news/2021/07/ian-clarke-hsbc-diversity,"Morning Coffee: 32 year-old HSBC VP makes risky, principled ...","It's not clear whether the latter was what Ian Clarke, a vice president in transaction banking at HSBC in New York, had in mind, but it's what's transpired. Clarke ...","It's not clear whether the latter was what Ian Clarke, a vice president in transaction banking at HSBC in New York, had in mind, but it's what's transpired. Clarke ...",negative,0.0,0.0,1.0,negative,0.13,0.36,0.51,True,English,,,2021-07-03,efinancialcareers.com,HSBC
HSBC,Google API,https://www.finews.asia/finance/34856-hsbc-asset-management-adds-etf-biz-dev-director-in-hong-kong-ray-chan,HSBC AM Bolsters ETFs with 20-Year Veteran,"HSBC Asset Management has appointed Ray Chan as ETF business development director, effective 21 June, the firm announced in a statement on Tuesday.","HSBC Asset Management has appointed Ray Chan as ETF business development director, effective 21 June, the firm announced in a statement on Tuesday.",neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-06,finews.asia,HSBC
HSBC,Google API,https://www.cnbc.com/2021/06/30/asia-faces-bumpy-road-ahead-as-covid-cases-remain-high.html,"HSBC says Asia faces 'bumpy road' ahead as Covid cases remain high, but vaccine rollouts offer hope","Countries like India, Indonesia, Malaysia and Nepal have faced a sharp rise in cases recently while infection levels remain elevated in other places. HSBC ...","Countries like India, Indonesia, Malaysia and Nepal have faced a sharp rise in cases recently while infection levels remain elevated in other places. HSBC ...",positive,0.84,0.13,0.03,neutral,0.06,0.77,0.17,True,English,,,2021-07-01,cnbc.com,HSBC
HSBC,Google API,https://cryptobriefing.com/hsbc-joins-uaes-kyc-blockchain-platform/,HSBC Joins UAE's KYC Blockchain Platform,HSBC Joins UAE's KYC Blockchain Platform · UAE's blockchain-based identification network enables instant banking access to domestic and foreign investors.,HSBC Joins UAE's KYC Blockchain Platform · UAE's blockchain-based identification network enables instant banking access to domestic and foreign investors.,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,cryptobriefing.com,HSBC
HSBC,PyNews API,https://www.reuters.com/business/sustainable-business/hsbc-fund-arm-backs-former-rosenberg-equities-ceo-esg-start-up-2021-07-01/,HSBC fund arm backs former Rosenberg Equities CEO in ESG start-up - Reuters,"HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management start-up RadiantESG.","HSBC Asset Management, the fund arm of Britain's biggest bank, said on Thursday it would take a minority stake in women-led U.S.-based environmental, social and governance-focused asset management start-up RadiantESG.",neutral,0.0,1.0,0.0,neutral,0.02,0.97,0.01,True,English,,,2021-07-01,reuters.com,HSBC
HSBC,PyNews API,https://yro.slashdot.org/story/21/06/30/2159242/huawei-cfo-says-hsbc-emails-disprove-basis-for-us-extradition-claim,Huawei CFO Says HSBC Emails Disprove Basis For US Extradition Claim,"AltMachine shares a report from Reuters: ""Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they said disproved U.S. claims that Huawei misled the bank,"" …","AltMachine shares a report from Reuters: ""Lawyers fighting the extradition of Huawei's chief financial officer to the United States on Tuesday presented internal emails from British bank HSBC that they said disproved U.S. claims that Huawei misled the bank,"" …",neutral,0.0,0.99,0.01,negative,0.0,0.01,0.99,True,English,,,2021-07-01,yro.slashdot.org,HSBC
HSBC,Bing API,https://www.msn.com/en-us/money/other/hsbc-says-drop-in-chinese-tech-stocks-is-a-buying-opportunity/vi-AALRGWK,HSBC says drop in Chinese tech stocks is a buying opportunity,Alexander Davey of HSBC Global Asset says a number of Chinese tech stocks have begun to move from American depositary receipts to relisting into domestic markets in Asia and Hong Kong. Like us on Facebook to see similar stories Please give an overall site ...,Alexander Davey of HSBC Global Asset says a number of Chinese tech stocks have begun to move from American depositary receipts to relisting into domestic markets in Asia and Hong Kong. Like us on Facebook to see similar stories Please give an overall site ...,neutral,0.05,0.93,0.02,neutral,0.03,0.96,0.01,True,English,,,2021-07-07,msn.com,HSBC
HSBC,Bing API,https://www.ftadviser.com/mortgages/2021/07/07/banks-launch-record-low-fixed-rates/,Banks launch record low fixed-rates,"HSBC and TSB have launched the UK’s lowest fixed-rate mortgage rates at 0.94 per cent for large deposit holders. After launching its first sub-1 per cent deal in five years last month, HSBC has now reduced this rate even further, from 0.99 to 0.94 per cent.","HSBC and TSB have launched the UK’s lowest fixed-rate mortgage rates at 0.94 per cent for large deposit holders. After launching its first sub-1 per cent deal in five years last month, HSBC has now reduced this rate even further, from 0.99 to 0.94 per cent.",neutral,0.01,0.95,0.04,neutral,0.03,0.81,0.16,True,English,,,2021-07-07,ftadviser.com,HSBC
HSBC,Bing API,https://www.birminghammail.co.uk/news/midlands-news/hsbc-kpmg-deutsche-bank-reveal-20981923,"HSBC, KPMG, and Deutsche Bank reveal 'hybrid' plan for workers return to Birmingham city centre offices",,"HSBC, KPMG, and Deutsche Bank reveal 'hybrid' plan for workers return to Birmingham city centre offices",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-07,birminghammail.co.uk,HSBC
HSBC,Bing API,https://www.msn.com/en-us/video/notizie/hsbc-discusses-asian-markets-outlook-for-the-second-half-of-2021/vi-AALzmGZ,HSBC discusses Asian markets outlook for the second half of 2021,"Cecilia Chan of HSBC Asset Management says Asian markets may experience ""mixed performance"" in the months ahead. Like us on Facebook to see similar stories Please give an overall site rating:","Cecilia Chan of HSBC Asset Management says Asian markets may experience ""mixed performance"" in the months ahead. Like us on Facebook to see similar stories Please give an overall site rating:",neutral,0.01,0.98,0.01,neutral,0.04,0.94,0.02,True,English,,,2021-07-07,msn.com,HSBC
HSBC,Bing API,https://www.investordaily.com.au/latest-news/49510-more-fund-managers-join-net-zero-goal-initiative,More fund managers join net zero goal initiative,"41 asset managers representing $9 trillion – including Investible, HSBC Asset Management, Amundi, Sumitomo Mitsui Trust Asset Management and MFS Investment Management have joined the initiative and committed to work with clients to reach net zero ...","41 asset managers representing $9 trillion – including Investible, HSBC Asset Management, Amundi, Sumitomo Mitsui Trust Asset Management and MFS Investment Management have joined the initiative and committed to work with clients to reach net zero ...",neutral,0.04,0.85,0.11,neutral,0.2,0.8,0.0,True,English,,,2021-07-07,investordaily.com.au,HSBC
HSBC,Twitter API,Twitter,chetnavsinha MannDeshiOrg schwabfound AccentureIndia ficci_india HSBC_IN Alliance4Socent CiplaFoundation…,,chetnavsinha MannDeshiOrg schwabfound AccentureIndia ficci_india HSBC_IN Alliance4Socent CiplaFoundation…,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,top7664 People want to live being told what to do.Unfortunately all the likes that chisel windows at HSBC etc no…,,top7664 People want to live being told what to do.Unfortunately all the likes that chisel windows at HSBC etc no…,positive,0.89,0.04,0.07,positive,0.89,0.04,0.07,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,HSBC AM takes stake in women-owned ESG investment firm,,HSBC AM takes stake in women-owned ESG investment firm,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,HSBC Evidence Changes EVERYTHING About the Meng Wanzhou Case!,,HSBC Evidence Changes EVERYTHING About the Meng Wanzhou Case!,neutral,0.11,0.85,0.04,neutral,0.11,0.85,0.04,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,bittergillespie toryboypierce HSBC_UK It had to happen one day!,,bittergillespie toryboypierce HSBC_UK It had to happen one day!,neutral,0.05,0.86,0.09,neutral,0.05,0.86,0.09,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,I had some weird experience with HSBC_IN AmericanExpress and AxisBank recently. They all reported me as a defaul…,,I had some weird experience with HSBC_IN AmericanExpress and AxisBank recently. They all reported me as a defaul…,negative,0.0,0.01,0.99,negative,0.0,0.01,0.99,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,ANOMALOUS_not DaftLimmy Wa that HSBC? I could have sworn that was a BT internet advert lol 😂,,ANOMALOUS_not DaftLimmy Wa that HSBC? I could have sworn that was a BT internet advert lol 😂,positive,0.95,0.02,0.03,positive,0.95,0.02,0.03,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,RodBluh toryboypierce HSBC_UK Blimey Rod. I agree with you 😳,,RodBluh toryboypierce HSBC_UK Blimey Rod. I agree with you 😳,negative,0.06,0.15,0.79,negative,0.06,0.15,0.79,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,"toryboypierce HSBC_UK Boom in housebuilding?  Not going to happen. No tradesmen, no materials, limited housebuild…",,"toryboypierce HSBC_UK Boom in housebuilding?  Not going to happen. No tradesmen, no materials, limited housebuild…",neutral,0.02,0.71,0.27,neutral,0.02,0.71,0.27,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,Adidas Raised To Buy At HSBC; PT EUR360,,Adidas Raised To Buy At HSBC; PT EUR360,neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,SteveRobotRobo toryboypierce HSBC_UK What do Australians want? Low rates or high rates?,,SteveRobotRobo toryboypierce HSBC_UK What do Australians want? Low rates or high rates?,neutral,0.05,0.8,0.15,neutral,0.05,0.8,0.15,True,English,,,2021-07-07,Unknown,HSBC
HSBC,Twitter API,Twitter,"BikeActual RudyProject_ESP sportmed_es Fresh off HSBCUKBreeze's 10th birthday, we're excited to announce 'Breez…",,"BikeActual RudyProject_ESP sportmed_es Fresh off HSBCUKBreeze's 10th birthday, we're excited to announce 'Breez…",positive,0.61,0.38,0.01,positive,0.61,0.38,0.01,True,English,,,2021-07-07,Unknown,HSBC
London Stock Exchange,Google API,https://tech.eu/brief/forward-partners-seeks-ipo-on-london-stock-exchange-aim-market/,Forward Partners seeks IPO on London Stock Exchange AIM ...,"London-based VC firm Forward Partners has announced its intention to trade on AIM (Alternative Investment Market), a sub-market of the London Stock ...","London-based VC firm Forward Partners has announced its intention to trade on AIM (Alternative Investment Market), a sub-market of the London Stock ...",neutral,0.01,0.99,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-06,tech.eu,London Stock Exchange
