Searchword,Searchword_ID,API,URL,Title,Summary,Article,Title_Sentiment,Title_Positive,Title_Neutral,Title_Negative,Article_Sentiment,Article_Positive,Article_Neutral,Article_Negative,Verified,Language,NER,Topics,Date,Source,key
Danske Bank,2,Twitter,Twitter,Twinsfan811 davetroy Arriadna Russian money.Danske Bank laundered.,,Twinsfan811 davetroy Arriadna Russian money.Danske Bank laundered.,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-04,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,⌛️ Planned Bank DowntimeBank affected: Danske  GBEnd user impact: Unable to authenticate and initiate AIS and PIS…,,⌛️ Planned Bank DowntimeBank affected: Danske  GBEnd user impact: Unable to authenticate and initiate AIS and PIS…,neutral,0.01,0.68,0.31,neutral,0.01,0.68,0.31,True,English,,,2021-07-03,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,.DanskeBank_DK adjusts 6 of its index funds to comply with article 9 of the EU’s  SFDR…,,.DanskeBank_DK adjusts 6 of its index funds to comply with article 9 of the EU’s  SFDR…,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-03,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,Denmark’s Danske bank open to reviewing position on ‘partially regulated’ cryptosToplist Crypto Casino &amp; SportsBo…,,Denmark’s Danske bank open to reviewing position on ‘partially regulated’ cryptosToplist Crypto Casino &amp; SportsBo…,neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,DiggityDogDo SethAbramson  Danske Bank &amp; Deutche Bank work together,,DiggityDogDo SethAbramson  Danske Bank &amp; Deutche Bank work together,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,40) laundered money flowing through Danske Bank viz a vi Deutsche Bank?Danske Estonia was used by Russian Oligarc…,,40) laundered money flowing through Danske Bank viz a vi Deutsche Bank?Danske Estonia was used by Russian Oligarc…,neutral,0.0,0.98,0.02,neutral,0.0,0.98,0.02,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,$DANSKE  Danske Bank A/S ... Powerpoint Sector Report - Nordic banks – Statistical update - Finnish lending May 202…,,$DANSKE  Danske Bank A/S ... Powerpoint Sector Report - Nordic banks – Statistical update - Finnish lending May 202…,neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,Swiss private bank Union Bancaire Privée is acquiring Danske Bank's Luxembourg-based wealth management business in…,,Swiss private bank Union Bancaire Privée is acquiring Danske Bank's Luxembourg-based wealth management business in…,neutral,0.14,0.86,0.0,neutral,0.14,0.86,0.0,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,"It's not just Nordea, Danske Bank, BofA, PIMCO, and so many others...Even Wells Fargo pivoted to be ""briefly""…",,"It's not just Nordea, Danske Bank, BofA, PIMCO, and so many others...Even Wells Fargo pivoted to be ""briefly""…",neutral,0.06,0.55,0.39,neutral,0.06,0.55,0.39,True,English,,,2021-07-02,Unknown,EUREX
Danske Bank,2,Twitter,Twitter,"UBS, DBS, ABN AMRO and Danske Bank, are hoping to accelerate the transition toward a  sustainable economy.",,"UBS, DBS, ABN AMRO and Danske Bank, are hoping to accelerate the transition toward a  sustainable economy.",neutral,0.46,0.53,0.01,neutral,0.46,0.53,0.01,True,English,,,2021-07-02,Unknown,EUREX
Nomura,3,Google API,https://www.efinancialcareers.com/news/2021/06/nomura-banker-sprints-out-of-hong-kong-to-start-up,Nomura banker sprints out of Hong Kong to start-up,Two of Nomura's equity capital markets bankers in Hong Kong have joined the growing exodus out of the industry. Newsletter sign up. Get the latest career ...,Two of Nomura's equity capital markets bankers in Hong Kong have joined the growing exodus out of the industry. Newsletter sign up. Get the latest career ...,neutral,0.02,0.97,0.01,negative,0.01,0.35,0.64,True,English,,,2021-06-29,efinancialcareers.com,EUREX
Nomura,3,Google API,https://www.bloombergquint.com/markets/nomura-bets-on-motherson-sumi-tata-motors-bajaj-auto-amid-global-demand-recovery,"Nomura Bets On Motherson Sumi, Tata Motors, Bajaj Auto Amid Global Demand Recovery",25% of Motherson Sumi's FY21 orderbook was from battery electric vehicles versus Nomura's estimate of about 10% for the industry by 2025. That prompted the ...,25% of Motherson Sumi's FY21 orderbook was from battery electric vehicles versus Nomura's estimate of about 10% for the industry by 2025. That prompted the ...,neutral,0.01,0.99,0.0,neutral,0.0,0.99,0.01,True,English,,,2021-06-29,bloombergquint.com,EUREX
Nomura,3,Google API,https://finance.yahoo.com/news/nomura-files-annual-report-form-070200607.html,Nomura Files Annual Report on Form 20-F,"Nomura is a global financial services group with an integrated network spanning over 30 countries. By connecting markets East & West, Nomura services the ...","Nomura is a global financial services group with an integrated network spanning over 30 countries. By connecting markets East & West, Nomura services the ...",neutral,0.0,0.99,0.01,neutral,0.0,1.0,0.0,True,English,,,2021-06-28,finance.yahoo.com,EUREX
Nomura,3,Google API,https://www.japantimes.co.jp/news/2021/06/28/business/corporate-business/okuda-ceo-pay/,Nomura CEO paid $2.9 million in year capped by Archegos ...,Nomura Holdings Inc.'s Kentaro Okuda was paid ¥320.4 million ($2.9 million) during his first year as chief executive officer that concluded with the implosion of ...,Nomura Holdings Inc.'s Kentaro Okuda was paid ¥320.4 million ($2.9 million) during his first year as chief executive officer that concluded with the implosion of ...,neutral,0.01,0.95,0.04,neutral,0.01,0.67,0.32,True,English,,,2021-06-28,japantimes.co.jp,EUREX
Nomura,3,Google API,https://www.businesswire.com/news/home/20210629005187/en/Nomura-Strategic-Ventures-Announces-Investment-in-Republic,Nomura Strategic Ventures Announces Investment in Republic,"The investment, a growth capital term loan, was extended by Nomura's venture debt fund, NSV Fund 1. The transaction will enable Republic to raise flexible capital ...","The investment, a growth capital term loan, was extended by Nomura's venture debt fund, NSV Fund 1. The transaction will enable Republic to raise flexible capital ...",neutral,0.03,0.96,0.01,positive,0.69,0.3,0.01,True,English,,,2021-06-29,businesswire.com,EUREX
Nomura,3,Google API,https://www.finsmes.com/2021/06/republic-receives-debt-financing-from-nomura-strategic-ventures.html,Republic Receives Debt Financing From Nomura Strategic ...,"Republic, a San Francisco, CA-based multi-asset investment platform provider, received a growth capital term loan from Nomura Strategic Ventures.","Republic, a San Francisco, CA-based multi-asset investment platform provider, received a growth capital term loan from Nomura Strategic Ventures.",negative,0.01,0.23,0.76,neutral,0.03,0.97,0.0,True,English,,,2021-06-30,finsmes.com,EUREX
Nomura,3,Google API,https://economictimes.indiatimes.com/markets/stocks/news/adani-ports-nomura-offers-3-reasons-why-group-linked-concerns-are-overdone/articleshow/84060902.cms,Adani Ports: Nomura offers 3 reasons why group-linked concerns are overdone,"Besides, Nomura said Adani Group entities, which had been lagging in terms cash flows and weak revenue base prior to FY15, have seen improved operational ...","Besides, Nomura said Adani Group entities, which had been lagging in terms cash flows and weak revenue base prior to FY15, have seen improved operational ...",negative,0.0,0.05,0.95,negative,0.0,0.0,1.0,True,English,,,2021-07-02,economictimes.indiatimes.com,EUREX
Nomura,3,Google API,https://www.cnbc.com/2021/07/02/investing-nomura-names-indian-auto-stocks-to-watch-as-car-demand-rises.html,Investing: Nomura names Indian auto stocks to watch as car ...,"Indian companies with significant global exposure will be poised to benefit from a recovery in auto demand worldwide, said investment bank Nomura.","Indian companies with significant global exposure will be poised to benefit from a recovery in auto demand worldwide, said investment bank Nomura.",neutral,0.03,0.96,0.01,positive,0.72,0.28,0.0,True,English,,,2021-07-02,cnbc.com,EUREX
Nomura,3,PyNews API,https://www.businesswire.com/news/home/20210628005262/en/Nomura-Files-Annual-Report-on-Form-20-F,Nomura Files Annual Report on Form 20-F,"TOKYO--(BUSINESS WIRE)--  nomura--Nomura Holdings, Inc. filed its Annual Report on Form 20-F with the U.S. Securities and Exchange Commission on June 25, 2021.","TOKYO--(BUSINESS WIRE)--Nomura Holdings, Inc. filed its Annual Report on Form 20-F (for the fiscal year ended March 31, 2021) with the U.S. Securities and Exchange Commission on June 25, 2021. The re… [+669 chars]",neutral,0.0,0.99,0.01,neutral,0.01,0.96,0.03,True,English,,,2021-06-28,businesswire.com,EUREX
Nomura,3,PyNews API,https://www.moneycontrol.com/news/business/stocks/adani-ports-gains-2-after-a-foreign-brokerage-raises-target-maintains-buy-7116431.html,"Adani Ports gains 2% after a foreign brokerage raises target, maintains  39;buy 39;","The share touched a 52-week high of Rs 901 and a 52-week low of Rs 298.10 on 09 June, 2021 and 27 July, 2020, respectively.",Adani Ports and Special Economic Zone share price added over 2 percent intraday on July 2 after foreign broking house Nomura maintained buy rating on the stock and raised the target price to Rs 890 p… [+648 chars],positive,0.55,0.22,0.23,neutral,0.0,0.99,0.01,True,English,,,2021-07-02,moneycontrol.com,EUREX
Nomura,3,Twitter,Twitter,TheGuardian18_ dreamingkass I agree nomura should stop throwing K to the said and with MoM ending it looks like h…,,TheGuardian18_ dreamingkass I agree nomura should stop throwing K to the said and with MoM ending it looks like h…,neutral,0.04,0.73,0.23,neutral,0.04,0.73,0.23,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,"its always a good time trying to emulate nomura's art style for twewy, the line width is fun to mess with",,"its always a good time trying to emulate nomura's art style for twewy, the line width is fun to mess with",positive,0.98,0.01,0.01,positive,0.98,0.01,0.01,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,Chris_Lansdell ukorchids BSBIbotany Only the second active population in the Uk - the other is on the Nomura  g…,,Chris_Lansdell ukorchids BSBIbotany Only the second active population in the Uk - the other is on the Nomura  g…,neutral,0.01,0.95,0.04,neutral,0.01,0.95,0.04,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,NNPZ_XVJGUIZL KianuPicanto Nomura IBM hedera you too dear.. happy 4th!!,,NNPZ_XVJGUIZL KianuPicanto Nomura IBM hedera you too dear.. happy 4th!!,negative,0.1,0.42,0.48,negative,0.1,0.42,0.48,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera what do you think these cryptos are? corporations.,,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera what do you think these cryptos are? corporations.,neutral,0.1,0.86,0.04,neutral,0.1,0.86,0.04,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,"acerikus Like I Will not stop saying it he's so hot in that outfit like damn, Nomura just took my favourite outfit…",,"acerikus Like I Will not stop saying it he's so hot in that outfit like damn, Nomura just took my favourite outfit…",positive,0.97,0.0,0.03,positive,0.97,0.0,0.03,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,BJame66 NNPZ_XVJGUIZL Nomura IBM hedera ty sergood debate,,BJame66 NNPZ_XVJGUIZL Nomura IBM hedera ty sergood debate,neutral,0.02,0.97,0.01,neutral,0.02,0.97,0.01,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,Nomura wrote this line,,Nomura wrote this line,neutral,0.11,0.63,0.26,neutral,0.11,0.63,0.26,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera You don't get it.. You probably never will. but gl in your investments.,,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera You don't get it.. You probably never will. but gl in your investments.,neutral,0.02,0.96,0.02,neutral,0.02,0.96,0.02,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,"BJame66 NNPZ_XVJGUIZL Nomura IBM hedera wow you just made an argument for oligarchy, mate""Just give governme…",,"BJame66 NNPZ_XVJGUIZL Nomura IBM hedera wow you just made an argument for oligarchy, mate""Just give governme…",positive,0.86,0.07,0.07,positive,0.86,0.07,0.07,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,"doof_ebooks I’m curious, what are you feeling about XVI (16) being from the same team? Maybe the Nomura stuff is more of your liking.",,"doof_ebooks I’m curious, what are you feeling about XVI (16) being from the same team? Maybe the Nomura stuff is more of your liking.",positive,0.57,0.39,0.04,positive,0.57,0.39,0.04,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera if they invest they will be buying governace coins and run it.. y…,,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera if they invest they will be buying governace coins and run it.. y…,neutral,0.07,0.83,0.1,neutral,0.07,0.83,0.1,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,BJame66 NNPZ_XVJGUIZL Nomura IBM hedera I want institutions to invest in my network or use it as a tech compli…,,BJame66 NNPZ_XVJGUIZL Nomura IBM hedera I want institutions to invest in my network or use it as a tech compli…,neutral,0.19,0.77,0.04,neutral,0.19,0.77,0.04,True,English,,,2021-07-04,Unknown,EUREX
Nomura,3,Twitter,Twitter,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera The governing council is from diff type corps from every continen…,,KianuPicanto NNPZ_XVJGUIZL Nomura IBM hedera The governing council is from diff type corps from every continen…,neutral,0.02,0.95,0.03,neutral,0.02,0.95,0.03,True,English,,,2021-07-04,Unknown,EUREX
BNP Paribas,1,Google API,https://www.desertsun.com/story/sports/tennis/bnp/2021/07/01/2021-bnp-paribas-open-dates-officially-announced-october/7693297002/,Dates set for October BNP Paribas Open; proof of vaccination required for fans,The 2021 BNP Paribas Open has new October dates and new guidelines for fans attending this fall. The two-week tennis tournament will be held Oct. 4-17 at the ...,The 2021 BNP Paribas Open has new October dates and new guidelines for fans attending this fall. The two-week tennis tournament will be held Oct. 4-17 at the ...,neutral,0.01,0.99,0.0,neutral,0.01,0.99,0.0,True,English,,,2021-07-01,desertsun.com,LCH SA
BNP Paribas,1,Google API,https://www.espn.com/tennis/story/_/id/31745002/bnp-paribas-open-indian-wells-makes-return-tennis-calendar-october,BNP Paribas Open at Indian Wells makes return to tennis calendar in October,"The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas ...","The ATP and WTA released the latest updates to their schedule for the latter portion of the 2021 season on Thursday, including the dates for the BNP Paribas ...",neutral,0.0,0.99,0.01,neutral,0.0,0.99,0.01,True,English,,,2021-07-01,espn.com,LCH SA
BNP Paribas,1,Google API,https://kesq.com/news/2021/07/01/bnp-paribas-happening-in-october-proof-of-vaccination-required-for-fans/,"BNP Paribas Open set for October 4-17, proof of vaccination ...","The BNP Paribas Open, a combined ATP Masters 1000 and WTA 1000 event, will be held October 4 – 17, 2021, it was announced today by Tournament Director ...","The BNP Paribas Open, a combined ATP Masters 1000 and WTA 1000 event, will be held October 4 – 17, 2021, it was announced today by Tournament Director ...",neutral,0.0,1.0,0.0,neutral,0.0,1.0,0.0,True,English,,,2021-07-01,kesq.com,LCH SA
